,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,type
APOBEC3F,0.26995543,0.0,0.19932565,0.0,0.0,0.0,0.113995194,0.0,0.0,0.0,0.0,0.11308595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313143,0.0,0.044428594,0.0,0.2565185,0.0,0.13626322,0.0,0.17177108,0.0,0.0,0.029967878,0.0,0.0,0.0,0.0,0.33598372,0.29759398,0.0,0.2680412,0.28639248,0.25216633,0.0,0.17457964,0.0,0.0,0.0,0.12527187,0.0,0.28077364,0.0,0.0,0.0,0.1191822,0.0,0.04849117,0.0,0.14928216,0.2116853,0.0,0.2681044,0.0,0.0,0.0,0.0,0
APOBEC3G,0.0,0.0,0.05645794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16739996,0.0,0.07832345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060195858,0.0,0.29311532,0.34249884,0.0,0.3084528,0.32013628,0.28294966,0.0,0.24976563,0.0,0.0,0.030928971,0.21382433,0.0,0.32561484,0.0,0.0,0.0,0.17226768,0.0,0.13958277,0.0,0.20453419,0.22250527,0.0,0.35513145,0.0,0.0,0.0,0.0,0
APOC1,0.1575872,0.0,0.0,0.0,0.0,0.0,0.067771964,0.0,0.0,0.0,0.0,0.12583666,0.0,0.0,0.0,0.0,0.0,0.0,0.2393017,0.049708,0.0,0.0,0.0,0.0,0.0,0.13924678,0.0,0.10948165,0.022220189,0.18853669,0.11484464,0.09554067,0.0,0.0,0.0,0.31576285,0.3358902,0.0,0.24815354,0.19159395,0.1097173,0.0,0.1882669,0.0,0.0,0.026330356,0.057473525,0.0,0.2989157,0.0,0.024301317,0.0,0.24655972,0.25411418,0.0,0.0,0.15669902,0.17383847,0.19398941,0.3574309,0.0,0.08662357,0.0,0.0,0
APOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39309776,0.32627952,0.0,0.32209218,0.3531629,0.082418874,0.0,0.259282,0.0,0.0,0.027785474,0.17329392,0.0,0.26279134,0.0,0.0,0.0,0.27526394,0.17773302,0.0,0.0,0.25923496,0.29378125,0.0,0.27531227,0.0,0.0,0.0,0.0,0
APOL2,0.31604746,0.0,0.22177804,0.10611725,0.0,0.0,0.22783642,0.0,0.0,0.0,0.0,0.06835915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10397596,0.0,0.02482568,0.0,0.20368002,0.0,0.14052096,0.0,0.20779751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266862,0.30317926,0.0,0.25469404,0.28199944,0.26200545,0.0,0.1633455,0.0,0.0,0.0,0.102236286,0.0,0.27835646,0.0,0.0,0.0,0.10370594,0.0,0.07080879,0.0,0.1357739,0.2006152,0.0,0.25787416,0.0,0.0,0.0,0.0,0
APOL6,0.29729682,0.0,0.2178103,0.0,0.0,0.0,0.18707551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10195513,0.0,0.09075609,0.0,0.29244292,0.0,0.07926125,0.0,0.25775677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207393,0.29408285,0.0,0.26167396,0.27803412,0.24394739,0.0,0.16959862,0.0,0.0,0.0,0.11153735,0.0,0.26977292,0.0,0.0,0.0,0.11705589,0.0,0.05220505,0.0,0.1401161,0.20052113,0.0,0.2596255,0.0,0.0,0.0,0.0,0
APP,0.0,0.0,0.14064544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023866218,0.0,0.024008056,0.0,0.07401202,0.0,0.04700459,0.0,0.0,0.0,0.0,0.0,0.35120678,0.2553968,0.0,0.35451248,0.3050126,0.1562557,0.0,0.3067726,0.0,0.0,0.1486786,0.19373068,0.0,0.2686336,0.0,0.0,0.0,0.2793559,0.13638847,0.0,0.0,0.26360366,0.26824844,0.0,0.275115,0.0,0.0,0.0,0.0,0
APPBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34273326,0.31391737,0.0,0.36428759,0.28643098,0.1808427,0.0,0.26594394,0.0,0.0,0.23006019,0.09815195,0.0,0.27852896,0.0,0.0,0.0,0.26480317,0.22216782,0.17293291,0.0,0.19464523,0.18186724,0.00686918,0.32438147,0.0,0.0073079793,0.0,0.0,0
APPL1,0.0,0.0,0.013415151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31029865,0.30781394,0.0,0.35092887,0.26035848,0.15764493,0.0,0.33273408,0.0,0.0,0.19675091,0.105391756,0.0,0.31870338,0.0,0.0,0.0,0.30232066,0.17276293,0.026162747,0.0,0.23010689,0.23872238,0.0,0.31468534,0.0,0.0,0.0,0.0,0
APPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.12671748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34272137,0.2332115,0.0,0.3589841,0.30308306,0.11700385,0.0,0.32133737,0.0,0.0,0.25782534,0.16124476,0.0,0.2448072,0.0,0.0,0.0,0.29723734,0.26857433,0.0,0.0,0.19649975,0.2340587,0.0188544,0.26031405,0.0,0.0044104885,0.0,0.0,0
APRT,0.32824335,0.0,0.25108135,0.03627294,0.0,0.0,0.101333424,0.0,0.0,0.0,0.0,0.07644348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09184906,0.0,0.12899429,0.0,0.15712097,0.0,0.05830915,0.0,0.264853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336129,0.30686724,0.0,0.25734997,0.28547028,0.2610237,0.0,0.16449581,0.0,0.0,0.0,0.10866265,0.0,0.2846305,0.0,0.0,0.0,0.104567915,0.0,0.06930068,0.0,0.13725519,0.2057036,0.0,0.26210693,0.0,0.0,0.0,0.0,0
APTX,0.16744319,0.0,0.22471914,0.0,0.0,0.0,0.09216054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04616522,0.0,0.035332985,0.0,0.16127177,0.0,0.0,0.0,0.004939299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36720955,0.29037735,0.0,0.30290198,0.27648863,0.27351952,0.0,0.23374583,0.0,0.0,0.0,0.15078399,0.0,0.31735656,0.0,0.0,0.0,0.17292404,0.0,0.112706006,0.0,0.2264257,0.24791498,0.0,0.29658666,0.0,0.0,0.0,0.0,0
AQP1,0.33872718,0.0,0.15550749,0.0,0.0,0.0,0.21505812,0.0,0.0,0.0,0.0,0.26376402,0.0,0.0,0.0,0.0,0.0,0.0,0.0009865534,0.2242379,0.0,0.0,0.0,0.10212617,0.0,0.1337404,0.0,0.10819508,0.0,0.12039476,0.2233428,0.0,0.0,0.0,0.0,0.2114073,0.28480121,0.0,0.25643095,0.28507826,0.04813875,0.0,0.16059415,0.0,0.0,0.035552762,0.075772405,0.0,0.23488265,0.0,0.0,0.0,0.16773668,0.2145769,0.0,0.0,0.20555267,0.2085642,0.0,0.2598709,0.0,0.0,0.0,0.0,0
AQP5,0.3417041,0.0,0.06460521,0.0,0.0,0.0,0.20880666,0.0,0.0,0.0,0.0,0.21751961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19240972,0.0,0.042953555,0.06212428,0.075586885,0.0,0.20362718,0.0,0.18573065,0.0,0.18509358,0.13774008,0.0,0.0,0.0,0.0,0.21388957,0.2983972,0.0,0.26181427,0.30457434,0.045925032,0.0,0.14926718,0.0,0.0,0.0121954465,0.072374135,0.0,0.24422383,0.0,0.0,0.0,0.15587868,0.19880268,0.0,0.0,0.21198244,0.21335328,0.0,0.265928,0.0,0.0,0.0,0.0,0
AQR,0.30436286,0.0,0.23380129,0.0,0.0,0.0,0.17339072,0.0,0.0,0.0,0.0,0.12307996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11811901,0.0,0.08580877,0.0,0.20888555,0.0,0.11320829,0.0,0.16602206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33913454,0.31076297,0.0,0.26158544,0.2875966,0.2610351,0.0,0.1668119,0.0,0.0,0.0,0.10653205,0.0,0.28664082,0.0,0.0,0.0,0.10721606,0.0,0.07057901,0.0,0.1375989,0.20772648,0.0,0.26720184,0.0,0.0,0.0,0.0,0
AR,0.0,0.0,0.046777356,0.0,0.0,0.0,0.07636731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011785159,0.0,0.0,0.0,0.16556408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202457,0.30077693,0.0,0.32974884,0.2834839,0.18317463,0.0,0.2499163,0.0,0.0,0.13980849,0.1174105,0.0,0.30657288,0.0,0.0,0.0,0.2494434,0.13256048,0.08050159,0.0,0.29837665,0.29731196,0.0,0.30867577,0.0,0.0,0.0,0.0,0
ARAF,0.075912274,0.0,0.014136855,0.0,0.0,0.0,0.08452683,0.0,0.0,0.0,0.0,0.0066327914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053843327,0.0,0.21181409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35371226,0.25331682,0.0,0.35506466,0.29074568,0.15853316,0.0,0.27449527,0.0,0.0,0.04209433,0.20253478,0.0,0.26779586,0.0,0.0,0.0,0.29981285,0.17332561,0.0,0.0,0.23680243,0.26936778,0.0,0.27504075,0.0,0.0,0.0,0.0,0
ARAP1,0.28237218,0.0,0.23953994,0.0,0.0,0.0,0.18493022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11704832,0.0,0.0,0.0,0.21485595,0.0,0.030948447,0.0,0.18747436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34727383,0.29411152,0.0,0.3006584,0.2914322,0.21319073,0.0,0.20006998,0.0,0.0,0.0,0.12888262,0.0,0.28649342,0.0,0.0,0.0,0.17176795,0.0,0.023419011,0.0,0.15728424,0.21346523,0.0,0.25644636,0.0,0.0,0.0,0.0,0
ARAP3,0.30819592,0.0,0.24511378,0.0,0.0,0.0,0.20630129,0.0,0.0,0.0,0.0,0.10308607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15926674,0.0,0.054652773,0.0,0.22589959,0.0,0.12092597,0.0,0.15849207,0.0,0.0,0.08990364,0.0,0.0,0.0,0.0,0.32650387,0.29243478,0.0,0.25926536,0.27900478,0.2544601,0.0,0.16355771,0.0,0.0,0.0,0.11532299,0.0,0.2775932,0.0,0.0,0.0,0.108382896,0.0,0.054478154,0.0,0.14572491,0.20436668,0.0,0.26034403,0.0,0.0,0.0,0.0,0
ARC,0.3620188,0.0,0.25221533,0.0,0.0,0.0,0.10378694,0.0,0.0,0.0,0.0,0.090116784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14426509,0.0,0.116944745,0.0010057515,0.20375012,0.0,0.09990176,0.0,0.12285814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33210137,0.2996376,0.0,0.26093248,0.28398594,0.25619245,0.0,0.16918722,0.0,0.0,0.0,0.118166916,0.0,0.28188848,0.0,0.0,0.0,0.116151094,0.0,0.053800415,0.0,0.1430455,0.20658684,0.0,0.26332885,0.0,0.0,0.0,0.0,0
ARCN1,0.07050335,0.0,0.24625583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25666296,0.0,0.0,0.0,0.20994456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329392,0.28061518,0.0,0.2921795,0.26443186,0.2574372,0.0,0.23681282,0.0,0.0,0.0,0.16050915,0.0,0.31387573,0.0,0.0,0.0,0.2256583,0.0,0.07010338,0.0,0.20743206,0.2690072,0.0,0.24836254,0.0,0.0,0.0,0.0,0
ARF1,0.064954385,0.0,0.11751777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15684193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40310588,0.25683486,0.0,0.28072995,0.29520944,0.20535201,0.0,0.29193538,0.0,0.0,0.15699276,0.19467933,0.0,0.26393026,0.0,0.0,0.0,0.23448664,0.106884025,0.15829201,0.0,0.2766127,0.28975165,0.0,0.22675523,0.0,0.0,0.0,0.0,0
ARF3,0.05944874,0.0,0.12150337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010053873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013975851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40185967,0.2614737,0.0,0.30114934,0.33990514,0.19328597,0.0,0.27744025,0.0,0.0,0.08172478,0.22951484,0.0,0.25981385,0.0,0.0,0.0,0.255055,0.1010328,0.09865911,0.0,0.2802222,0.2986264,0.0,0.22678602,0.0,0.0,0.0,0.0,0
ARF4,0.29819,0.0,0.25176412,0.057946373,0.0,0.0,0.21930125,0.0,0.0,0.0,0.0,0.006165982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13196273,0.0,0.08717618,0.0,0.20669663,0.0,0.1383581,0.0,0.19468895,0.0,0.0,0.06763467,0.0,0.0,0.0,0.0,0.32552382,0.30480933,0.0,0.2602977,0.28320637,0.2507779,0.0,0.16450238,0.0,0.0,0.0,0.10414381,0.0,0.2747428,0.0,0.0,0.0,0.11133141,0.0,0.06623762,0.0,0.13525821,0.19923936,0.0,0.2626055,0.0,0.0,0.0,0.0,0
ARF5,0.29879946,0.0,0.17241664,0.0,0.0,0.0,0.1819122,0.0,0.0,0.0,0.0,0.1281088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09705722,0.0,0.131141,0.0,0.16769925,0.0,0.07654275,0.0,0.11760043,0.0,0.0,0.0,0.0,0.0,0.0,0.015718667,0.36527276,0.31311503,0.0,0.2698132,0.32015964,0.26977643,0.0,0.15391071,0.0,0.0,0.0,0.07825716,0.0,0.288054,0.0,0.0,0.0,0.07188017,0.0,0.14421481,0.024336869,0.1641748,0.20044987,0.0,0.26500225,0.0,0.0,0.0,0.023670638,0
ARF6,0.2779785,0.0,0.16347958,0.0,0.0,0.0,0.14658386,0.0,0.0,0.0,0.0,0.1603365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654228,0.0,0.0,0.0,0.0,0.0,0.16477244,0.0,0.0,0.0,0.0,0.0,0.0,0.009154903,0.0,0.0,0.36990777,0.25041908,0.0,0.27453724,0.30976307,0.24626441,0.0,0.1817982,0.0,0.0,0.062469292,0.0991001,0.0,0.28634167,0.0,0.0,0.0,0.11592574,0.0234523,0.24428147,0.022864958,0.2486661,0.22279814,0.0,0.20986557,0.0,0.0,0.0,0.020677792,0
ARFGAP1,0.0,0.0,0.07014872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054422047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772544,0.29907387,0.0,0.30135158,0.2587827,0.1704167,0.0,0.2451198,0.0,0.0,0.18315768,0.21652214,0.0,0.25370264,0.0,0.0,0.0,0.23248184,0.05988731,0.13144565,0.0,0.35182732,0.24056405,0.0,0.3347911,0.0,0.0,0.0,0.0,0
ARFGAP2,0.3063061,0.0,0.24598482,0.0,0.0,0.0,0.16576807,0.0,0.0,0.0,0.0,0.088905476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15453368,0.0,0.05501201,0.0,0.1964467,0.0,0.073168166,0.0,0.20952362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499062,0.3007025,0.0,0.26814643,0.28561547,0.2517508,0.0,0.1742044,0.0,0.0,0.0,0.12170311,0.0,0.2773042,0.0,0.0,0.0,0.12355675,0.0,0.048811994,0.0,0.14841089,0.20924073,0.0,0.26556006,0.0,0.0,0.0,0.0,0
ARFGAP3,0.30990118,0.0,0.20835339,0.052929413,0.0,0.0,0.15007932,0.0,0.0,0.0,0.0,0.10780571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112525105,0.0,0.05789994,0.0,0.16761845,0.0,0.10243054,0.0,0.13258633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35063487,0.31204104,0.0,0.27803937,0.29918066,0.26401332,0.0,0.17705016,0.0,0.0,0.0,0.12281418,0.0,0.29080412,0.0,0.0,0.0,0.11561705,0.0,0.056187287,0.0,0.15132254,0.21931973,0.0,0.27580404,0.0,0.0,0.0,0.0,0
ARFGEF1,0.30430675,0.0,0.20343764,0.0,0.0,0.0,0.2215921,0.0,0.0,0.0,0.0,0.17253502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107817546,0.0,0.0,0.0,0.0,0.0,0.24969344,0.0,0.055123508,0.0,0.010823503,0.0936849,0.0,0.0,0.0,0.0,0.30031902,0.2411973,0.0,0.30946907,0.27299866,0.25184768,0.0,0.22046773,0.0,0.0,0.032510675,0.1194003,0.0,0.29337746,0.0,0.0,0.0,0.15403645,0.038792465,0.074519835,0.0,0.19527368,0.19309905,0.0,0.25089207,0.0,0.0,0.0,0.0,0
ARFGEF2,0.2859845,0.0,0.19991438,0.0,0.0,0.0,0.1737147,0.0,0.0,0.0,0.0,0.07198682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10936156,0.0,0.050056446,0.0,0.15233956,0.0,0.17814896,0.0,0.15396768,0.0,0.017372223,0.0,0.0,0.0,0.0,0.0,0.35230035,0.31818658,0.0,0.2730139,0.29955068,0.26735014,0.0,0.17204498,0.0,0.0,0.0,0.11564602,0.0,0.29183358,0.0,0.0,0.0,0.11044898,0.0,0.069041125,0.0,0.14603816,0.21240485,0.0,0.2771639,0.0,0.0,0.0,0.0,0
ARFIP1,0.0,0.0,0.028252926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38735655,0.37474662,0.0,0.33116168,0.3847643,0.11821892,0.0,0.20395812,0.0,0.0,0.0,0.18831071,0.0,0.2485855,0.0,0.0,0.0,0.17605878,0.13057654,0.0,0.0,0.27754995,0.26767504,0.0,0.31851006,0.0,0.0,0.0,0.0,0
ARFIP2,0.0,0.0,0.04481909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38255605,0.20504294,0.0,0.37119198,0.23634718,0.2149094,0.0,0.25134543,0.0,0.0,0.21783912,0.23989822,0.0,0.28014532,0.0,0.0,0.0,0.25466323,0.22661674,0.105089754,0.0,0.24246307,0.2081781,0.078920074,0.2939692,0.0,0.03292421,0.0,0.0,0
ARG1,0.30878082,0.0,0.21591264,0.0,0.0,0.0,0.16447265,0.0,0.0,0.0,0.0,0.10946353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784184,0.0,0.059458323,0.0,0.24370426,0.0,0.08429738,0.0,0.1745047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32801563,0.3043156,0.0,0.27636665,0.28606704,0.24124838,0.0,0.18723433,0.0,0.0,0.0,0.12919965,0.0,0.28101304,0.0,0.0,0.0,0.14202659,0.0,0.038294125,0.0,0.15244463,0.21182124,0.0,0.2715185,0.0,0.0,0.0,0.0,0
ARGLU1,0.22280492,0.0,0.19137214,0.0,0.0,0.0,0.13601197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04190939,0.0,0.0,0.0,0.1169685,0.0,0.021239229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35622475,0.31041467,0.0,0.31725308,0.31789035,0.25631252,0.0,0.21131489,0.0,0.0,0.0,0.13372846,0.0,0.32432708,0.0,0.0,0.0,0.17794034,0.0,0.104737505,0.0,0.20864643,0.24646972,0.0,0.27212927,0.0,0.0,0.0,0.0,0
ARHGAP1,0.29490137,0.0,0.13910274,0.0,0.0,0.0,0.044259325,0.0,0.0,0.0,0.0,0.06926165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630362,0.0,0.018798955,0.0,0.0,0.0,0.079009295,0.0,0.10128982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35550106,0.33859667,0.0,0.30511874,0.30483845,0.21795353,0.0,0.21698608,0.0,0.0,0.0,0.07770277,0.0,0.3087828,0.0,0.0,0.0,0.16111906,0.0,0.04951467,0.0,0.21887954,0.25665775,0.0,0.27977675,0.0,0.0,0.0,0.0,0
ARHGAP15,0.3184405,0.0,0.2274331,0.0,0.0,0.0,0.1762881,0.0,0.0,0.0,0.0,0.084279634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119092695,0.0,0.08480649,0.0,0.15318426,0.0,0.13532975,0.0,0.1087167,0.0,0.0,0.012647957,0.0,0.0,0.0,0.0,0.3417938,0.32122657,0.0,0.26721558,0.29569238,0.26781422,0.0,0.17107952,0.0,0.0,0.0,0.106777966,0.0,0.291417,0.0,0.0,0.0,0.11227491,0.0,0.07212607,0.0,0.1426959,0.21207112,0.0,0.27248025,0.0,0.0,0.0,0.0,0
ARHGAP17,0.022638539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056913212,0.0,0.0,0.0,0.0,0.0,0.02768705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870553,0.22263573,0.0,0.38627422,0.2356918,0.17310569,0.0,0.2910589,0.0,0.0,0.23215453,0.18124504,0.0,0.30444965,0.0,0.0,0.0,0.3129269,0.16197293,0.045214362,0.0,0.19283509,0.2294951,0.0,0.28490832,0.0,0.0,0.0,0.0,0
ARHGAP23,0.3457385,0.0,0.22163057,0.0,0.0,0.0,0.10446309,0.0,0.0,0.0,0.0,0.13202558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16166742,0.0,0.09391762,0.0,0.25474137,0.0,0.111591905,0.0,0.09584406,0.0,0.051395673,0.07066447,0.0,0.0,0.0,0.0,0.3273882,0.30221322,0.0,0.26330584,0.2817577,0.2498597,0.0,0.16743529,0.0,0.0,0.0,0.11332875,0.0,0.27551958,0.0,0.0,0.0,0.1145584,0.0,0.06097257,0.0,0.14002748,0.20063001,0.0,0.26593998,0.0,0.0,0.0,0.0,0
ARHGAP26,0.26140046,0.0,0.24495001,0.06766127,0.0,0.0,0.15862264,0.0,0.0,0.0,0.0,0.07122632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055629548,0.0,0.05930687,0.0,0.28993773,0.0,0.09346102,0.0,0.27159217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32735837,0.29595056,0.0,0.26192957,0.27931935,0.25000104,0.0,0.16398738,0.0,0.0,0.0,0.11523253,0.0,0.27110434,0.0,0.0,0.0,0.112625554,0.0,0.055803675,0.0,0.1431755,0.20141585,0.0,0.2631969,0.0,0.0,0.0,0.0,0
ARHGAP29,0.33834928,0.0,0.246561,0.04771645,0.0,0.0,0.26234046,0.0,0.0,0.0,0.0,0.043040797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10663345,0.0,0.02295345,0.0,0.1960694,0.0,0.06365188,0.0,0.21236788,0.0,0.0,0.0,0.0,0.0,0.0,0.002560549,0.32252985,0.3026368,0.0,0.2571433,0.2811086,0.2529984,0.0,0.15866618,0.0,0.0,0.0,0.089686744,0.0,0.2783544,0.0,0.0,0.0,0.09689225,0.0,0.07373074,0.0,0.13115561,0.19601542,0.0,0.25760648,0.0,0.0,0.0,0.0,0
ARHGAP32,0.113077156,0.0,0.13422912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016220313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09558434,0.0,0.0,0.0,0.0,0.0,0.02408612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448284,0.30771726,0.0,0.3316666,0.26967365,0.20702423,0.0,0.286789,0.0,0.0,0.11147412,0.060150642,0.0,0.3383787,0.0,0.0,0.0,0.22931024,0.104037486,0.07337555,0.0,0.2702083,0.31396252,0.0,0.2585839,0.0,0.0,0.0,0.0,0
ARHGAP35,0.019544508,0.0,0.15318146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14654939,0.0,0.0,0.0,0.18041378,0.0,0.0,0.0,0.08282721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37353256,0.3360246,0.0,0.3361655,0.31589022,0.19759677,0.0,0.23015589,0.0,0.0,0.0,0.14801992,0.0,0.29313055,0.0,0.0,0.0,0.1877206,0.022054652,0.03679497,0.0,0.2437941,0.23947567,0.0,0.31035295,0.0,0.0,0.0,0.0,0
ARHGAP4,0.37573746,0.0,0.22322877,0.0,0.0,0.0,0.19790606,0.0,0.0,0.0,0.0,0.051063903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21655975,0.0,0.12971517,0.0,0.17014271,0.0,0.06563699,0.0,0.045671966,0.0,0.027912114,0.076541945,0.0,0.0,0.0,0.0,0.3268637,0.2945184,0.0,0.25915185,0.2793007,0.24842624,0.0,0.16478056,0.0,0.0,0.0,0.11554491,0.0,0.27465546,0.0,0.0,0.0,0.10999074,0.0,0.051597748,0.0,0.14348322,0.20390432,0.0,0.2611181,0.0,0.0,0.0,0.0,0
ARHGAP8,0.35625023,0.0,0.21811807,0.023086933,0.0,0.0,0.2184639,0.0,0.0,0.0,0.0,0.07875982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426229,0.0,0.082525305,0.0,0.17263165,0.0,0.10970048,0.0,0.19379051,0.0,0.0,0.07741193,0.0,0.0,0.0,0.0,0.32607403,0.29987243,0.0,0.25556526,0.27955747,0.25203323,0.0,0.16142008,0.0,0.0,0.0,0.10085504,0.0,0.27768207,0.0,0.0,0.0,0.10434726,0.0,0.06263953,0.0,0.14001969,0.19962722,0.0,0.2601424,0.0,0.0,0.0,0.0,0
